numer_sta,date,rs_type,rs_comp,sasa,equip,ht_sta_mer,ht_baro_mer,ht_sond_mer,ht_sta_qual,vertical_sig,nbas,bbas,cl,cm,ch,tmer,nb_niv,nb_cis,
07145,20221226231546,177,4,8,7,168.000000,168.000000,168.000000,999999.000000,999999,999999,999999,999999,999999,999999,999999.000000,3479,3,
p_niv,altitude,t,td,dd,ff,dur_dep,dep_lat,dep_lon,
64720,3646.000000,259.220000,227.720000,270,18.700000,654.000000,-0.005580,0.107480,
64660,3654.000000,259.160000,227.780000,270,19.000000,656.000000,-0.005480,0.107990,
64590,3663.000000,259.080000,227.820000,271,19.200000,658.000000,-0.005400,0.108580,
64490,3674.000000,258.980000,227.820000,271,19.500000,660.000000,-0.005370,0.109090,
64410,3684.000000,258.930000,227.870000,271,19.700000,662.000000,-0.005410,0.109490,
64330,3693.000000,258.910000,227.970000,272,19.700000,664.000000,-0.005520,0.109900,
64240,3704.000000,258.860000,228.040000,272,19.700000,666.000000,-0.005630,0.110460,
64160,3713.000000,258.780000,228.070000,272,19.600000,668.000000,-0.005660,0.111140,
64090,3721.000000,258.730000,228.100000,271,19.600000,670.000000,-0.005630,0.111810,
64020,3729.000000,258.650000,228.120000,271,19.600000,672.000000,-0.005570,0.112400,
63950,3737.000000,258.600000,228.160000,272,19.700000,674.000000,-0.005520,0.112930,
63870,3747.000000,258.570000,228.210000,272,19.800000,676.000000,-0.005490,0.113480,
63780,3758.000000,258.540000,228.200000,273,20.000000,678.000000,-0.005480,0.114090,
63680,3769.000000,258.600000,228.200000,274,20.200000,680.000000,-0.005490,0.114760,
63590,3781.000000,258.530000,228.060000,274,20.400000,682.000000,-0.005580,0.115420,
63480,3794.000000,258.500000,227.900000,274,20.300000,684.000000,-0.005690,0.115970,
63390,3804.000000,258.480000,227.770000,275,20.200000,686.000000,-0.005730,0.116360,
63290,3816.000000,258.470000,227.750000,275,20.000000,688.000000,-0.005670,0.116770,
63180,3830.000000,258.400000,227.750000,276,19.800000,690.000000,-0.005620,0.117290,
63090,3840.000000,258.350000,227.800000,277,19.500000,692.000000,-0.005680,0.117810,
63010,3849.000000,258.270000,227.850000,277,19.300000,694.000000,-0.005830,0.118300,
62890,3864.000000,258.170000,227.850000,278,19.100000,696.000000,-0.005930,0.118850,
62760,3880.000000,258.050000,227.870000,278,19.000000,698.000000,-0.005950,0.119470,
62630,3896.000000,257.970000,227.990000,279,18.900000,700.000000,-0.005940,0.120090,
62530,3907.000000,257.900000,228.070000,279,18.800000,702.000000,-0.006020,0.120590,
62480,3913.000000,257.870000,228.200000,279,18.700000,704.000000,-0.006150,0.120950,
62360,3927.000000,257.780000,228.280000,279,18.800000,706.000000,-0.006260,0.121310,
62260,3940.000000,257.680000,228.330000,278,18.700000,708.000000,-0.006260,0.121780,
62190,3948.000000,257.580000,228.350000,278,18.500000,710.000000,-0.006200,0.122380,
62120,3957.000000,257.480000,228.340000,278,18.300000,712.000000,-0.006200,0.123020,
62030,3968.000000,257.380000,228.320000,278,18.100000,714.000000,-0.006290,0.123630,
61960,3977.000000,257.300000,228.340000,279,18.000000,716.000000,-0.006430,0.124110,
61910,3983.000000,257.230000,228.320000,279,18.000000,718.000000,-0.006570,0.124510,
61830,3993.000000,257.210000,228.380000,280,18.200000,720.000000,-0.006660,0.124920,
61710,4007.000000,257.110000,228.360000,280,18.300000,722.000000,-0.006710,0.125370,
61620,4018.000000,257.010000,228.330000,279,18.500000,724.000000,-0.006690,0.125860,
61560,4026.000000,256.910000,228.290000,280,18.600000,726.000000,-0.006620,0.126370,
61460,4037.000000,256.810000,228.250000,280,18.600000,728.000000,-0.006570,0.126880,
61360,4050.000000,256.760000,228.220000,280,18.400000,730.000000,-0.006560,0.127320,
61270,4061.000000,256.660000,228.140000,280,18.300000,732.000000,-0.006630,0.127660,
61200,4070.000000,256.580000,228.100000,280,18.200000,734.000000,-0.006780,0.128040,
61110,4081.000000,256.480000,228.060000,280,18.200000,736.000000,-0.006940,0.128560,
61040,4089.000000,256.400000,228.030000,280,18.300000,738.000000,-0.007050,0.129140,
60980,4096.000000,256.330000,228.000000,280,18.400000,740.000000,-0.007100,0.129750,
60900,4106.000000,256.230000,227.950000,280,18.600000,742.000000,-0.007150,0.130320,
60820,4116.000000,256.200000,227.940000,280,18.800000,744.000000,-0.007220,0.130870,
60770,4123.000000,256.130000,227.860000,281,19.100000,746.000000,-0.007280,0.131410,
60600,4143.000000,256.100000,227.800000,281,19.400000,748.000000,-0.007340,0.131890,
60520,4153.000000,256.050000,227.660000,281,19.800000,750.000000,-0.007430,0.132260,
60410,4166.000000,256.080000,227.580000,281,20.100000,752.000000,-0.007490,0.132660,
60300,4180.000000,256.050000,227.470000,280,20.400000,754.000000,-0.007500,0.133170,
60140,4200.000000,255.990000,227.230000,279,20.500000,756.000000,-0.007600,0.133790,
60080,4208.000000,255.880000,227.140000,279,20.700000,758.000000,-0.007730,0.134360,
60000,4218.000000,255.810000,227.000000,278,20.800000,760.000000,-0.007770,0.134830,
59920,4227.000000,255.770000,226.900000,278,21.100000,762.000000,-0.007720,0.135330,
59840,4238.000000,255.720000,226.780000,278,21.300000,764.000000,-0.007710,0.135970,
59780,4246.000000,255.700000,226.670000,278,21.500000,766.000000,-0.007810,0.136690,
59720,4252.000000,255.660000,226.610000,278,21.700000,768.000000,-0.007980,0.137350,
59610,4266.000000,255.570000,226.510000,277,21.800000,770.000000,-0.008140,0.137890,
59510,4279.000000,255.480000,226.390000,277,21.800000,772.000000,-0.008190,0.138400,
59450,4286.000000,255.480000,226.310000,277,21.800000,774.000000,-0.008130,0.138970,
59410,4292.000000,255.460000,226.210000,277,21.800000,776.000000,-0.008060,0.139600,
59320,4303.000000,255.420000,226.070000,277,21.800000,778.000000,-0.008030,0.140250,
59240,4314.000000,255.400000,225.940000,277,21.800000,780.000000,-0.008070,0.140910,
59150,4325.000000,255.400000,225.720000,276,21.700000,782.000000,-0.008170,0.141630,
59050,4337.000000,255.400000,225.520000,276,21.800000,784.000000,-0.008290,0.142280,
58930,4352.000000,255.260000,225.310000,276,22.000000,786.000000,-0.008410,0.142790,
58840,4364.000000,255.180000,225.160000,276,22.200000,788.000000,-0.008440,0.143300,
58760,4374.000000,255.090000,225.010000,277,22.200000,790.000000,-0.008370,0.143890,
58670,4385.000000,255.050000,224.990000,278,22.200000,792.000000,-0.008340,0.144460,
58590,4396.000000,255.020000,224.940000,279,22.200000,794.000000,-0.008440,0.144940,
58490,4409.000000,255.000000,225.020000,279,22.100000,796.000000,-0.008590,0.145420,
58400,4420.000000,255.050000,225.720000,280,21.900000,798.000000,-0.008630,0.145990,
58290,4434.000000,255.260000,228.900000,280,21.700000,800.000000,-0.008560,0.146660,
58150,4452.000000,255.330000,231.960000,280,21.600000,802.000000,-0.008570,0.147330,
58080,4461.000000,255.420000,236.340000,281,21.600000,804.000000,-0.008710,0.148010,
58010,4469.000000,255.590000,240.530000,281,21.500000,806.000000,-0.008910,0.148720,
57900,4484.000000,255.830000,244.420000,281,21.500000,808.000000,-0.009060,0.149400,
57820,4494.000000,255.880000,246.270000,281,21.500000,810.000000,-0.009150,0.149960,
57780,4499.000000,255.880000,247.300000,281,21.500000,812.000000,-0.009210,0.150390,
57710,4509.000000,255.860000,247.860000,281,21.500000,814.000000,-0.009280,0.150880,
57650,4516.000000,255.830000,248.220000,281,21.400000,816.000000,-0.009370,0.151530,
57590,4524.000000,255.830000,248.500000,282,21.400000,818.000000,-0.009380,0.152240,
57510,4535.000000,255.770000,248.660000,282,21.400000,820.000000,-0.009400,0.152850,
57440,4544.000000,255.750000,248.850000,282,21.400000,822.000000,-0.009490,0.153330,
57380,4551.000000,255.720000,249.080000,282,21.400000,824.000000,-0.009650,0.153800,
57320,4559.000000,255.680000,249.250000,281,21.400000,826.000000,-0.009780,0.154290,
57220,4572.000000,255.610000,249.690000,281,21.500000,828.000000,-0.009880,0.154770,
57090,4589.000000,255.480000,250.020000,280,21.500000,830.000000,-0.009910,0.155290,
57010,4600.000000,255.400000,250.190000,279,21.500000,832.000000,-0.009910,0.155840,
56920,4612.000000,255.290000,250.380000,278,21.500000,834.000000,-0.009940,0.156320,
56800,4628.000000,255.200000,250.740000,278,21.500000,836.000000,-0.010030,0.156760,
56710,4640.000000,255.150000,250.960000,277,21.600000,838.000000,-0.010170,0.157360,
56650,4648.000000,255.110000,251.020000,277,21.600000,840.000000,-0.010270,0.158140,
56580,4656.000000,255.130000,251.350000,277,21.700000,842.000000,-0.010300,0.158910,
56530,4664.000000,255.130000,251.680000,276,21.700000,844.000000,-0.010260,0.159590,
56470,4671.000000,255.090000,251.890000,276,21.800000,846.000000,-0.010230,0.160170,
56420,4679.000000,255.070000,252.070000,276,21.900000,848.000000,-0.010230,0.160720,
56360,4686.000000,255.180000,252.390000,275,21.900000,850.000000,-0.010270,0.161280,
56300,4694.000000,255.240000,252.580000,275,22.100000,852.000000,-0.010370,0.161870,
56220,4705.000000,255.330000,252.650000,275,22.300000,854.000000,-0.010440,0.162520,
56130,4717.000000,255.350000,252.590000,274,22.600000,856.000000,-0.010430,0.163220,
56050,4727.000000,255.260000,252.440000,274,22.700000,858.000000,-0.010410,0.163840,
55970,4738.000000,255.200000,252.340000,273,22.800000,860.000000,-0.010430,0.164300,
55850,4754.000000,255.150000,252.350000,272,22.900000,862.000000,-0.010490,0.164820,
55770,4764.000000,255.110000,252.340000,271,22.800000,864.000000,-0.010570,0.165450,
55700,4773.000000,255.050000,252.290000,271,22.800000,866.000000,-0.010640,0.166050,
55640,4782.000000,255.050000,252.290000,271,22.800000,868.000000,-0.010640,0.166560,
55560,4793.000000,255.070000,252.200000,271,22.900000,870.000000,-0.010610,0.167100,
55460,4806.000000,255.050000,252.120000,271,23.000000,872.000000,-0.010650,0.167760,
55390,4815.000000,255.020000,252.040000,271,23.000000,874.000000,-0.010710,0.168550,
55320,4825.000000,254.940000,251.850000,271,23.100000,876.000000,-0.010700,0.169350,
55260,4834.000000,254.870000,251.680000,271,23.200000,878.000000,-0.010620,0.170040,
55190,4842.000000,254.800000,251.510000,271,23.200000,880.000000,-0.010540,0.170640,
55130,4850.000000,254.740000,251.330000,271,23.200000,882.000000,-0.010480,0.171240,
55080,4858.000000,254.700000,251.210000,271,23.200000,884.000000,-0.010460,0.171850,
55020,4865.000000,254.670000,251.190000,271,23.200000,886.000000,-0.010450,0.172480,
54950,4875.000000,254.630000,251.210000,271,23.200000,888.000000,-0.010420,0.173140,
54850,4888.000000,254.610000,251.230000,271,23.100000,890.000000,-0.010410,0.173810,
54770,4900.000000,254.760000,251.450000,272,23.000000,892.000000,-0.010490,0.174450,
54670,4913.000000,254.830000,251.550000,273,22.900000,894.000000,-0.010620,0.175080,
54560,4928.000000,254.740000,251.480000,273,22.800000,896.000000,-0.010660,0.175730,
54480,4939.000000,254.720000,251.460000,275,22.600000,898.000000,-0.010610,0.176380,
54400,4950.000000,254.670000,251.410000,276,22.300000,900.000000,-0.010640,0.176950,
54340,4958.000000,254.610000,251.350000,277,22.200000,902.000000,-0.010770,0.177470,
54260,4969.000000,254.560000,251.300000,278,22.100000,904.000000,-0.010890,0.177990,
54180,4980.000000,254.520000,251.240000,278,22.000000,906.000000,-0.010900,0.178510,
54130,4988.000000,254.480000,251.180000,279,21.900000,908.000000,-0.010840,0.179090,
54050,4998.000000,254.500000,251.140000,280,21.700000,910.000000,-0.010790,0.179770,
53970,5010.000000,254.480000,250.970000,280,21.600000,912.000000,-0.010850,0.180510,
53890,5020.000000,254.500000,250.750000,280,21.500000,914.000000,-0.011010,0.181200,
53830,5029.000000,254.430000,250.490000,281,21.600000,916.000000,-0.011200,0.181740,
53740,5041.000000,254.320000,250.280000,281,21.700000,918.000000,-0.011320,0.182190,
53660,5052.000000,254.220000,250.120000,281,21.800000,920.000000,-0.011330,0.182650,
53550,5068.000000,254.090000,249.960000,282,22.000000,922.000000,-0.011300,0.183200,
53460,5080.000000,253.980000,249.840000,282,22.300000,924.000000,-0.011390,0.183810,
53420,5086.000000,253.910000,249.780000,283,22.500000,926.000000,-0.011590,0.184430,
53340,5097.000000,253.780000,249.700000,283,22.500000,928.000000,-0.011790,0.184990,
53240,5110.000000,253.650000,249.620000,283,22.700000,930.000000,-0.011900,0.185480,
53160,5122.000000,253.520000,249.550000,283,22.800000,932.000000,-0.011910,0.185970,
53090,5131.000000,253.430000,249.520000,283,23.100000,934.000000,-0.011910,0.186600,
53020,5141.000000,253.350000,249.480000,282,23.300000,936.000000,-0.012000,0.187360,
52940,5153.000000,253.280000,249.450000,282,23.600000,938.000000,-0.012190,0.188100,
52900,5158.000000,253.260000,249.400000,282,23.900000,940.000000,-0.012400,0.188680,
52780,5175.000000,253.410000,249.280000,281,24.100000,942.000000,-0.012520,0.189150,
52710,5185.000000,253.560000,248.920000,281,24.200000,944.000000,-0.012520,0.189700,
52650,5193.000000,253.610000,248.540000,280,24.200000,946.000000,-0.012510,0.190450,
52620,5198.000000,253.650000,248.110000,280,24.300000,948.000000,-0.012600,0.191280,
52560,5206.000000,253.720000,247.650000,280,24.500000,950.000000,-0.012760,0.192060,
52490,5216.000000,253.740000,247.150000,280,24.600000,952.000000,-0.012880,0.192710,
52410,5227.000000,253.740000,246.580000,280,24.700000,954.000000,-0.012930,0.193210,
52320,5240.000000,253.740000,245.930000,281,24.700000,956.000000,-0.012970,0.193790,
52240,5251.000000,253.670000,245.330000,281,24.800000,958.000000,-0.013020,0.194560,
52190,5258.000000,253.630000,244.910000,281,24.800000,960.000000,-0.013100,0.195410,
52130,5267.000000,253.540000,244.580000,281,24.900000,962.000000,-0.013150,0.196180,
52070,5276.000000,253.480000,244.300000,281,25.100000,964.000000,-0.013170,0.196840,
52020,5282.000000,253.460000,244.070000,281,25.100000,966.000000,-0.013170,0.197380,
51960,5291.000000,253.390000,243.870000,281,25.200000,968.000000,-0.013200,0.197900,
51880,5303.000000,253.300000,243.670000,281,25.300000,970.000000,-0.013260,0.198520,
51820,5311.000000,253.260000,243.470000,282,25.400000,972.000000,-0.013360,0.199270,
51770,5319.000000,253.190000,243.230000,282,25.500000,974.000000,-0.013500,0.200060,
51690,5330.000000,253.210000,242.880000,282,25.600000,976.000000,-0.013660,0.200750,
51640,5337.000000,253.230000,242.500000,282,25.800000,978.000000,-0.013820,0.201300,
51600,5343.000000,253.390000,242.040000,283,25.900000,980.000000,-0.013980,0.201800,
51530,5353.000000,253.460000,241.530000,283,25.900000,982.000000,-0.014100,0.202370,
51480,5361.000000,253.520000,241.060000,283,25.900000,984.000000,-0.014210,0.203080,
51430,5367.000000,253.590000,240.580000,283,26.000000,986.000000,-0.014300,0.203900,
51360,5377.000000,253.760000,240.250000,283,26.000000,988.000000,-0.014400,0.204680,
51280,5389.000000,253.780000,239.850000,284,26.000000,990.000000,-0.014480,0.205300,
51190,5402.000000,253.780000,239.520000,284,26.000000,992.000000,-0.014580,0.205900,
51120,5412.000000,253.760000,239.270000,284,26.000000,994.000000,-0.014730,0.206650,
51080,5418.000000,253.740000,239.120000,284,26.000000,996.000000,-0.014900,0.207510,
51040,5424.000000,253.690000,239.030000,283,26.000000,998.000000,-0.015060,0.208320,
50990,5431.000000,253.670000,238.990000,283,26.200000,1000.000000,-0.015210,0.209010,
50940,5438.000000,253.610000,238.910000,283,26.400000,1002.000000,-0.015290,0.209640,
50900,5444.000000,253.590000,238.890000,282,26.700000,1004.000000,-0.015320,0.210300,
50860,5451.000000,253.540000,238.870000,282,26.900000,1006.000000,-0.015400,0.211070,
50840,5453.000000,253.500000,238.880000,282,27.000000,1008.000000,-0.015540,0.211870,
50770,5464.000000,253.480000,239.000000,282,27.000000,1010.000000,-0.015650,0.212630,
50730,5470.000000,253.410000,239.110000,282,26.900000,1012.000000,-0.015720,0.213260,
50650,5481.000000,253.350000,239.170000,282,26.800000,1014.000000,-0.015800,0.213890,
50590,5490.000000,253.260000,239.170000,282,26.700000,1016.000000,-0.015920,0.214540,
50530,5499.000000,253.190000,239.130000,281,26.600000,1018.000000,-0.016020,0.215180,
50450,5510.000000,253.080000,239.030000,281,26.500000,1020.000000,-0.016080,0.215800,
50340,5526.000000,252.950000,238.910000,281,26.500000,1022.000000,-0.016110,0.216490,
50270,5537.000000,252.840000,238.810000,281,26.500000,1024.000000,-0.016190,0.217280,
50230,5543.000000,252.800000,238.780000,281,26.400000,1026.000000,-0.016320,0.218140,
50170,5551.000000,252.730000,238.750000,281,26.400000,1028.000000,-0.016460,0.218990,
50110,5560.000000,252.650000,238.680000,281,26.400000,1030.000000,-0.016550,0.219740,
50050,5569.000000,252.560000,238.630000,280,26.300000,1032.000000,-0.016590,0.220400,
50000,5577.000000,252.450000,238.560000,280,26.200000,1034.000000,-0.016670,0.221040,
49910,5590.000000,252.380000,238.530000,280,26.200000,1036.000000,-0.016780,0.221690,
49850,5598.000000,252.300000,238.480000,281,26.300000,1038.000000,-0.016840,0.222330,
49780,5610.000000,252.190000,238.450000,281,26.500000,1040.000000,-0.016860,0.223010,
49690,5623.000000,252.100000,238.470000,281,26.500000,1042.000000,-0.016970,0.223710,
49620,5633.000000,252.010000,238.530000,281,26.400000,1044.000000,-0.017160,0.224450,
49540,5644.000000,251.910000,238.620000,282,26.300000,1046.000000,-0.017310,0.225250,
49460,5657.000000,251.800000,238.920000,282,26.100000,1048.000000,-0.017340,0.226040,
49390,5667.000000,251.690000,239.090000,282,25.900000,1050.000000,-0.017310,0.226710,
49320,5678.000000,251.600000,239.250000,283,25.800000,1052.000000,-0.017360,0.227240,
49230,5691.000000,251.470000,239.380000,283,25.800000,1054.000000,-0.017530,0.227760,
49140,5705.000000,251.340000,239.450000,283,25.900000,1056.000000,-0.017730,0.228450,
49080,5713.000000,251.260000,239.650000,283,25.900000,1058.000000,-0.017840,0.229300,
49010,5724.000000,251.150000,239.830000,284,25.800000,1060.000000,-0.017860,0.230140,
48920,5737.000000,251.000000,239.990000,284,25.800000,1062.000000,-0.017930,0.230890,
48860,5746.000000,250.930000,240.260000,284,25.800000,1064.000000,-0.018120,0.231550,
48810,5754.000000,250.870000,240.500000,284,25.800000,1066.000000,-0.018360,0.232130,
48760,5762.000000,250.800000,241.040000,285,25.800000,1068.000000,-0.018500,0.232670,
